MSH	ensembl_id	lApprovedUS.EU	Phase.Latest	First.Added	NelsonStatus	symbol
Stomach Neoplasms	ENSG00000174807	FALSE	Phase I Clinical Trial	2004-10-18	Phase I Clinical Trial	CD248
Stomach Neoplasms	ENSG00000175054	FALSE	Preclinical	2013-04-30	Absent	ATR
Stomach Neoplasms	ENSG00000176890	TRUE	Approved	1991-09-15	Approved	TYMS
Stomach Neoplasms	ENSG00000178568	FALSE	Phase III Clinical Trial	2003-11-21	Phase II Clinical Trial	ERBB4
Stomach Neoplasms	ENSG00000178999	FALSE	Phase I Clinical Trial	2013-01-21	Absent	AURKB
Stomach Neoplasms	ENSG00000182578	FALSE	Phase II Clinical Trial	2007-06-08	Absent	CSF1R
Stomach Neoplasms	ENSG00000184292	FALSE	Phase II Clinical Trial	2007-11-12	Absent	TACSTD2
Stomach Neoplasms	ENSG00000184502	FALSE	Phase III Clinical Trial	1994-08-15	Phase III Clinical Trial	GAST
Stomach Neoplasms	ENSG00000184937	FALSE	unknown	2005-12-05	Phase II Clinical Trial	WT1
Stomach Neoplasms	ENSG00000185499	FALSE	Phase II Clinical Trial	2007-08-21	Phase I Clinical Trial	MUC1
Stomach Neoplasms	ENSG00000188389	TRUE	Approved	2005-05-12	Absent	PDCD1
Stomach Neoplasms	ENSG00000188641	FALSE	Approved	2016-06-16	Absent	DPYD
Stomach Neoplasms	ENSG00000196352	FALSE	Phase II Clinical Trial	1999-12-01	Phase II Clinical Trial	CD55
Stomach Neoplasms	ENSG00000196591	FALSE	Phase I Clinical Trial	2005-07-20	Phase I Clinical Trial	HDAC2
Stomach Neoplasms	ENSG00000197122	FALSE	Phase I Clinical Trial	2007-04-25	Phase I Clinical Trial	SRC
Stomach Neoplasms	ENSG00000197442	FALSE	Preclinical	2013-01-19	Preclinical	MAP3K5
Stomach Neoplasms	ENSG00000198400	FALSE	Preclinical	2012-03-14	Absent	NTRK1
Stomach Neoplasms	ENSG00000198793	FALSE	Phase III Clinical Trial	1997-08-15	Phase III Clinical Trial	MTOR
Stomach Neoplasms	ENSG00000198851	FALSE	Phase II Clinical Trial	2014-04-11	Absent	CD3E
Stomach Neoplasms	ENSG00000198900	TRUE	Approved	1995-06-15	Approved	TOP1
Stomach Neoplasms	ENSG00000203747	FALSE	Phase II Clinical Trial	NA	Absent	FCGR3A
Stomach Neoplasms	ENSG00000228716	FALSE	Phase II Clinical Trial	1992-06-15	Unused	DHFR
Stomach Neoplasms	ENSG00000254087	FALSE	Phase II Clinical Trial	NA	Absent	LYN
Stomach Ulcer	ENSG00000050628	TRUE	Approved	NA	Approved	PTGER3
Stomach Ulcer	ENSG00000073756	TRUE	Approved	NA	Approved	PTGS2
Stomach Ulcer	ENSG00000095303	TRUE	Approved	NA	Approved	PTGS1
Stomach Ulcer	ENSG00000105675	TRUE	Approved	1989-09-15	Approved	ATP4A
Stomach Ulcer	ENSG00000110148	TRUE	Approved	1995-10-15	Approved	CCKBR
Stomach Ulcer	ENSG00000113749	TRUE	Approved	1989-05-15	Approved	HRH2
Stomach Ulcer	ENSG00000114859	FALSE	Phase I Clinical Trial	2002-09-25	Phase II Clinical Trial	CLCN2
Stomach Ulcer	ENSG00000125384	TRUE	Approved	NA	Approved	PTGER2
Stomach Ulcer	ENSG00000133019	TRUE	Approved	NA	Approved	CHRM3
Stomach Ulcer	ENSG00000134460	FALSE	Approved	NA	Unused	IL2RA
Stomach Ulcer	ENSG00000145545	TRUE	Approved	NA	Approved	SRD5A1
Stomach Ulcer	ENSG00000146648	FALSE	Pre-registration	1992-12-15	Unused	EGFR
Stomach Ulcer	ENSG00000160951	TRUE	Approved	NA	Approved	PTGER1
Stomach Ulcer	ENSG00000164120	FALSE	Approved	NA	Unused	HPGD
Stomach Ulcer	ENSG00000168539	TRUE	Approved	NA	Approved	CHRM1
Stomach Ulcer	ENSG00000180720	TRUE	Approved	NA	Approved	CHRM4
Stomach Ulcer	ENSG00000181072	TRUE	Approved	NA	Approved	CHRM2
Stomach Ulcer	ENSG00000184502	TRUE	Approved	2002-09-26	Approved	GAST
Stomach Ulcer	ENSG00000254087	FALSE	unknown	2007-04-05	Unused	LYN
Stomatitis	ENSG00000112096	FALSE	unknown	1999-10-20	Absent	SOD2
Stomatitis	ENSG00000116044	FALSE	Preclinical	2004-11-18	Absent	NFE2L2
Stomatitis	ENSG00000125384	FALSE	Preclinical	2009-07-18	Absent	PTGER2
Stomatitis	ENSG00000146648	FALSE	Phase III Clinical Trial	1997-11-15	Absent	EGFR
Stomatitis	ENSG00000205649	FALSE	Phase II Clinical Trial	1998-03-15	Absent	HTN3
Stomatitis, Aphthous	ENSG00000113580	TRUE	Approved	1996-04-15	Approved	NR3C1
Stomatitis, Aphthous	ENSG00000117594	FALSE	Preclinical	2016-10-26	Absent	HSD11B1
Stomatitis, Aphthous	ENSG00000159110	FALSE	unknown	NA	Phase II Clinical Trial	IFNAR2
Stomatitis, Aphthous	ENSG00000169432	FALSE	unknown	2008-06-06	Unused	SCN9A
Streptococcal Infections	ENSG00000131747	FALSE	Preclinical	2013-07-22	Absent	TOP2A
Streptococcal Infections	ENSG00000196664	FALSE	Preclinical	2011-09-08	Unused	TLR7
Stress Disorders, Post-Traumatic	ENSG00000011677	FALSE	Preclinical	2009-07-16	Absent	GABRA3
Stress Disorders, Post-Traumatic	ENSG00000022355	FALSE	Preclinical	2009-07-16	Absent	GABRA1
Stress Disorders, Post-Traumatic	ENSG00000043591	FALSE	Phase II Clinical Trial	NA	Unused	ADRB1
Stress Disorders, Post-Traumatic	ENSG00000082175	FALSE	unknown	2009-04-23	Unused	PGR
Stress Disorders, Post-Traumatic	ENSG00000102468	TRUE	Approved	1990-12-15	Unused	HTR2A
Stress Disorders, Post-Traumatic	ENSG00000103546	TRUE	Approved	NA	Unused	SLC6A2
Stress Disorders, Post-Traumatic	ENSG00000108576	TRUE	Approved	2015-02-05	Approved	SLC6A4
Stress Disorders, Post-Traumatic	ENSG00000112038	FALSE	Preclinical	NA	Absent	OPRM1
Stress Disorders, Post-Traumatic	ENSG00000115353	FALSE	Phase II Clinical Trial	2004-02-18	Unused	TACR1
Stress Disorders, Post-Traumatic	ENSG00000117480	FALSE	Phase I Clinical Trial	2008-09-30	Absent	FAAH
Stress Disorders, Post-Traumatic	ENSG00000117594	FALSE	Preclinical	2015-03-06	Absent	HSD11B1
Stress Disorders, Post-Traumatic	ENSG00000118432	FALSE	Preclinical	2017-02-09	Absent	CNR1
Stress Disorders, Post-Traumatic	ENSG00000120088	FALSE	Phase II Clinical Trial	2001-09-04	Phase II Clinical Trial	CRHR1
Stress Disorders, Post-Traumatic	ENSG00000123454	FALSE	unknown	1996-12-15	Phase II Clinical Trial	DBH
Stress Disorders, Post-Traumatic	ENSG00000142319	FALSE	Phase III Clinical Trial	NA	Unused	SLC6A3
Stress Disorders, Post-Traumatic	ENSG00000147246	TRUE	Approved	NA	Unused	HTR2C
Stress Disorders, Post-Traumatic	ENSG00000148053	FALSE	Preclinical	2014-05-29	Absent	NTRK2
Stress Disorders, Post-Traumatic	ENSG00000149295	FALSE	Phase III Clinical Trial	1990-12-15	Phase II Clinical Trial	DRD2
Stress Disorders, Post-Traumatic	ENSG00000150594	FALSE	Phase II Clinical Trial	NA	Unused	ADRA2A
Stress Disorders, Post-Traumatic	ENSG00000151577	FALSE	Phase III Clinical Trial	2008-12-08	Absent	DRD3
Stress Disorders, Post-Traumatic	ENSG00000151834	FALSE	Preclinical	2009-07-16	Absent	GABRA2
Stress Disorders, Post-Traumatic	ENSG00000154229	FALSE	Preclinical	2012-09-25	Preclinical	PRKCA
Stress Disorders, Post-Traumatic	ENSG00000155511	FALSE	unknown	NA	Unused	GRIA1
Stress Disorders, Post-Traumatic	ENSG00000157540	FALSE	Preclinical	2008-07-17	Preclinical	DYRK1A
Stress Disorders, Post-Traumatic	ENSG00000164270	FALSE	unknown	2004-12-21	Phase II Clinical Trial	HTR4
Stress Disorders, Post-Traumatic	ENSG00000166148	FALSE	Phase II Clinical Trial	2006-07-10	Phase I Clinical Trial	AVPR1A
Stress Disorders, Post-Traumatic	ENSG00000166736	FALSE	Phase II Clinical Trial	NA	Unused	HTR3A
Stress Disorders, Post-Traumatic	ENSG00000169252	FALSE	Phase II Clinical Trial	NA	Unused	ADRB2
Stress Disorders, Post-Traumatic	ENSG00000171720	FALSE	Preclinical	2011-01-21	Unused	HDAC3
Stress Disorders, Post-Traumatic	ENSG00000173250	FALSE	Preclinical	2015-03-18	Absent	GPR151
Stress Disorders, Post-Traumatic	ENSG00000175344	FALSE	Phase II Clinical Trial	2007-05-30	Absent	CHRNA7
Stress Disorders, Post-Traumatic	ENSG00000176884	FALSE	unknown	2007-09-03	Unused	GRIN1
Stress Disorders, Post-Traumatic	ENSG00000178394	FALSE	Phase III Clinical Trial	1992-10-15	Phase II Clinical Trial	HTR1A
Stress Disorders, Post-Traumatic	ENSG00000179142	FALSE	Preclinical	2009-07-16	Absent	CYP11B2
Stress Disorders, Post-Traumatic	ENSG00000183873	FALSE	unknown	NA	Unused	SCN5A
Stress Disorders, Post-Traumatic	ENSG00000186297	FALSE	Preclinical	2009-07-16	Absent	GABRA5
Stress Disorders, Post-Traumatic	ENSG00000196218	FALSE	Preclinical	2012-09-07	Absent	RYR1
Stress Disorders, Post-Traumatic	ENSG00000196277	FALSE	Preclinical	2008-06-09	Preclinical	GRM7
Stress Disorders, Post-Traumatic	ENSG00000196591	FALSE	Preclinical	2014-01-10	Absent	HDAC2
Stress Disorders, Post-Traumatic	ENSG00000273079	FALSE	Preclinical	2011-11-15	Preclinical	GRIN2B
Stuttering	ENSG00000011677	FALSE	Phase II Clinical Trial	1994-05-15	Unused	GABRA3
Stuttering	ENSG00000022355	FALSE	Phase II Clinical Trial	1994-05-15	Unused	GABRA1
Stuttering	ENSG00000151834	FALSE	Phase II Clinical Trial	1994-05-15	Unused	GABRA2
Stuttering	ENSG00000186297	FALSE	Phase II Clinical Trial	1994-05-15	Unused	GABRA5
Subarachnoid Hemorrhage	ENSG00000006071	FALSE	unknown	2010-06-10	Absent	ABCC8
Subarachnoid Hemorrhage	ENSG00000130203	FALSE	Preclinical	2008-06-19	Unused	APOE
Subarachnoid Hemorrhage	ENSG00000136160	FALSE	Phase I Clinical Trial	1994-08-15	Unused	EDNRB
Subarachnoid Hemorrhage	ENSG00000151067	TRUE	Approved	2010-07-16	Approved	CACNA1C
Subarachnoid Hemorrhage	ENSG00000151617	FALSE	Phase II Clinical Trial	1994-08-15	Unused	EDNRA
Subarachnoid Hemorrhage	ENSG00000213903	FALSE	unknown	NA	Unused	LTB4R
Subarachnoid Hemorrhage	ENSG00000273079	FALSE	Preclinical	2010-06-04	Preclinical	GRIN2B
Substance-Related Disorders	ENSG00000011677	FALSE	Phase II Clinical Trial	1990-08-15	Unused	GABRA3
Substance-Related Disorders	ENSG00000022355	FALSE	Phase II Clinical Trial	1990-08-15	Unused	GABRA1
Substance-Related Disorders	ENSG00000069431	FALSE	Preclinical	1991-12-15	Unused	ABCC9
Substance-Related Disorders	ENSG00000069696	FALSE	Preclinical	1995-03-15	Unused	DRD4
Substance-Related Disorders	ENSG00000080644	FALSE	Phase I Clinical Trial	2012-11-02	Preclinical	CHRNA3
Substance-Related Disorders	ENSG00000082556	TRUE	Approved	1997-10-15	Unused	OPRK1
Substance-Related Disorders	ENSG00000087085	FALSE	Phase II Clinical Trial	1994-04-15	Unused	ACHE
Substance-Related Disorders	ENSG00000101204	FALSE	Preclinical	1995-10-15	Unused	CHRNA4
Substance-Related Disorders	ENSG00000102468	FALSE	unknown	1991-06-15	Unused	HTR2A
Substance-Related Disorders	ENSG00000108576	FALSE	unknown	NA	Unused	SLC6A4
Substance-Related Disorders	ENSG00000110148	FALSE	Phase I Clinical Trial	1991-07-15	Unused	CCKBR
Substance-Related Disorders	ENSG00000111275	FALSE	Phase I Clinical Trial	2007-01-29	Absent	ALDH2
Substance-Related Disorders	ENSG00000112038	TRUE	Approved	1990-03-15	Unused	OPRM1
Substance-Related Disorders	ENSG00000115353	FALSE	unknown	2014-11-06	Absent	TACR1
Substance-Related Disorders	ENSG00000116329	TRUE	Approved	1993-05-15	Unused	OPRD1
Substance-Related Disorders	ENSG00000117971	FALSE	Phase I Clinical Trial	2012-11-02	Preclinical	CHRNB4
Substance-Related Disorders	ENSG00000118432	FALSE	Phase I Clinical Trial	1996-05-15	Unused	CNR1
Substance-Related Disorders	ENSG00000120088	FALSE	Preclinical	1996-05-15	Unused	CRHR1
Substance-Related Disorders	ENSG00000121361	FALSE	Preclinical	1991-12-15	Unused	KCNJ8
Substance-Related Disorders	ENSG00000121764	FALSE	Preclinical	2008-09-26	Unused	HCRTR1
Substance-Related Disorders	ENSG00000123454	FALSE	Preclinical	NA	Unused	DBH
Substance-Related Disorders	ENSG00000124493	FALSE	Preclinical	2004-05-24	Absent	GRM4
Substance-Related Disorders	ENSG00000125510	FALSE	Preclinical	2004-03-31	Unused	OPRL1
Substance-Related Disorders	ENSG00000128271	FALSE	Preclinical	2007-01-29	Unused	ADORA2A
Substance-Related Disorders	ENSG00000133019	FALSE	Phase II Clinical Trial	1994-04-15	Unused	CHRM3
Substance-Related Disorders	ENSG00000134640	FALSE	Preclinical	1991-08-15	Unused	MTNR1B
Substance-Related Disorders	ENSG00000137252	FALSE	Preclinical	2008-09-26	Unused	HCRTR2
Substance-Related Disorders	ENSG00000142319	FALSE	Preclinical	1995-06-15	Unused	SLC6A3
Substance-Related Disorders	ENSG00000147955	FALSE	Preclinical	1994-08-15	Unused	SIGMAR1
Substance-Related Disorders	ENSG00000149295	TRUE	Approved	1994-08-15	Approved	DRD2
Substance-Related Disorders	ENSG00000151577	FALSE	Preclinical	1994-08-15	Unused	DRD3
Substance-Related Disorders	ENSG00000151834	FALSE	Phase II Clinical Trial	1990-08-15	Unused	GABRA2
Substance-Related Disorders	ENSG00000152822	FALSE	Preclinical	2007-01-15	Unused	GRM1
Substance-Related Disorders	ENSG00000157219	FALSE	Preclinical	2017-02-28	Absent	HTR5A
Substance-Related Disorders	ENSG00000160716	FALSE	Preclinical	1995-10-15	Unused	CHRNB2
Substance-Related Disorders	ENSG00000165092	TRUE	Approved	NA	Unused	ALDH1A1
Substance-Related Disorders	ENSG00000166736	FALSE	Preclinical	1990-12-15	Unused	HTR3A
Substance-Related Disorders	ENSG00000168412	FALSE	Preclinical	1991-08-15	Unused	MTNR1A
Substance-Related Disorders	ENSG00000168539	FALSE	Phase II Clinical Trial	1994-04-15	Unused	CHRM1
Substance-Related Disorders	ENSG00000168959	FALSE	Preclinical	2005-10-03	Unused	GRM5
Substance-Related Disorders	ENSG00000169836	FALSE	unknown	2014-11-06	Absent	TACR3
Substance-Related Disorders	ENSG00000175344	FALSE	Preclinical	1996-06-15	Unused	CHRNA7
Substance-Related Disorders	ENSG00000176884	FALSE	Phase II Clinical Trial	1996-08-15	Unused	GRIN1
Substance-Related Disorders	ENSG00000178394	FALSE	Preclinical	1991-06-15	Unused	HTR1A
Substance-Related Disorders	ENSG00000180720	FALSE	Phase II Clinical Trial	1994-04-15	Unused	CHRM4
Substance-Related Disorders	ENSG00000181072	FALSE	Phase II Clinical Trial	1994-04-15	Unused	CHRM2
Substance-Related Disorders	ENSG00000184845	FALSE	Preclinical	1993-08-15	Unused	DRD1
Substance-Related Disorders	ENSG00000186297	FALSE	Phase II Clinical Trial	1990-08-15	Unused	GABRA5
Substance-Related Disorders	ENSG00000196549	FALSE	Preclinical	1989-08-15	Unused	MME
Substance-Related Disorders	ENSG00000197406	FALSE	Preclinical	2014-12-08	Absent	DIO3
Supranuclear Palsy, Progressive	ENSG00000010810	FALSE	Phase III Clinical Trial	NA	Absent	FYN
Supranuclear Palsy, Progressive	ENSG00000022355	FALSE	Preclinical	2013-11-21	Absent	GABRA1
Supranuclear Palsy, Progressive	ENSG00000068078	FALSE	Phase III Clinical Trial	NA	Absent	FGFR3
Supranuclear Palsy, Progressive	ENSG00000082701	FALSE	Phase II Clinical Trial	2004-07-28	Phase II Clinical Trial	GSK3B
Supranuclear Palsy, Progressive	ENSG00000101126	FALSE	unknown	2003-06-17	Unused	ADNP
Supranuclear Palsy, Progressive	ENSG00000113721	FALSE	Phase III Clinical Trial	NA	Absent	PDGFRB
Supranuclear Palsy, Progressive	ENSG00000116329	FALSE	Phase II Clinical Trial	2008-01-16	Absent	OPRD1
Supranuclear Palsy, Progressive	ENSG00000122756	FALSE	unknown	NA	Absent	CNTFR
Supranuclear Palsy, Progressive	ENSG00000142192	FALSE	Phase I Clinical Trial	2010-05-29	Absent	APP
Supranuclear Palsy, Progressive	ENSG00000143799	FALSE	unknown	2003-06-17	Unused	PARP1
Supranuclear Palsy, Progressive	ENSG00000147955	FALSE	Phase II Clinical Trial	2008-01-16	Absent	SIGMAR1
Supranuclear Palsy, Progressive	ENSG00000157404	FALSE	Phase III Clinical Trial	NA	Absent	KIT
Supranuclear Palsy, Progressive	ENSG00000168539	FALSE	unknown	2003-11-20	Preclinical	CHRM1
Supranuclear Palsy, Progressive	ENSG00000176884	FALSE	Phase II Clinical Trial	2008-01-16	Absent	GRIN1
Supranuclear Palsy, Progressive	ENSG00000186868	FALSE	Phase II Clinical Trial	2008-08-08	Preclinical	MAPT
Supranuclear Palsy, Progressive	ENSG00000198408	FALSE	Phase I Clinical Trial	2010-08-11	Absent	OGA
Supranuclear Palsy, Progressive	ENSG00000254087	FALSE	Phase III Clinical Trial	NA	Absent	LYN
Synovitis, Pigmented Villonodular	ENSG00000122025	FALSE	Phase III Clinical Trial	2008-08-14	Absent	FLT3
Synovitis, Pigmented Villonodular	ENSG00000157404	FALSE	Phase III Clinical Trial	2008-08-14	Absent	KIT
Synovitis, Pigmented Villonodular	ENSG00000182578	FALSE	Phase III Clinical Trial	2008-08-14	Absent	CSF1R
Synovitis, Pigmented Villonodular	ENSG00000184371	FALSE	Phase II Clinical Trial	2008-09-30	Absent	CSF1
Systemic Inflammatory Response Syndrome	ENSG00000007908	FALSE	Phase I Clinical Trial	1992-01-15	Unused	SELE
Systemic Inflammatory Response Syndrome	ENSG00000132693	FALSE	unknown	1993-04-15	Unused	CRP
Systemic Inflammatory Response Syndrome	ENSG00000168398	FALSE	unknown	NA	Unused	BDKRB2
Systemic Inflammatory Response Syndrome	ENSG00000169174	FALSE	unknown	2011-10-25	Absent	PCSK9
Systemic Inflammatory Response Syndrome	ENSG00000197561	FALSE	Approved	1991-08-15	Unused	ELANE
Systemic Inflammatory Response Syndrome	ENSG00000276045	FALSE	Phase I Clinical Trial	2016-11-21	Absent	ORAI1
Tachycardia	ENSG00000043591	FALSE	Approved	1990-08-15	Unused	ADRB1
Tachycardia, Supraventricular	ENSG00000043591	TRUE	Approved	2011-03-15	Approved	ADRB1
Tachycardia, Supraventricular	ENSG00000053918	FALSE	unknown	1993-06-15	Phase III Clinical Trial	KCNQ1
Tachycardia, Supraventricular	ENSG00000055118	FALSE	unknown	1993-06-15	Phase III Clinical Trial	KCNH2
Tachycardia, Supraventricular	ENSG00000151067	TRUE	Approved	NA	Approved	CACNA1C
Tachycardia, Supraventricular	ENSG00000163485	FALSE	unknown	1998-03-15	Unused	ADORA1
Tachycardia, Supraventricular	ENSG00000169252	FALSE	Approved	NA	Approved	ADRB2
Tachycardia, Supraventricular	ENSG00000183873	FALSE	Approved	2012-05-24	Unused	SCN5A
Tachycardia, Ventricular	ENSG00000043591	FALSE	Approved	NA	Approved	ADRB1
Tachycardia, Ventricular	ENSG00000118729	FALSE	Preclinical	2015-09-02	Absent	CASQ2
Tachycardia, Ventricular	ENSG00000163485	FALSE	Preclinical	NA	Unused	ADORA1
Tachycardia, Ventricular	ENSG00000169252	FALSE	Approved	NA	Approved	ADRB2
Tachycardia, Ventricular	ENSG00000183873	TRUE	Approved	2007-10-09	Approved	SCN5A
Tachycardia, Ventricular	ENSG00000198626	FALSE	Preclinical	2008-07-04	Phase II Clinical Trial	RYR2
Tay-Sachs Disease	ENSG00000148154	FALSE	Preclinical	1989-06-15	Unused	UGCG
Tay-Sachs Disease	ENSG00000213614	FALSE	Phase I Clinical Trial	NA	Unused	HEXA
Telangiectasia, Hereditary Hemorrhagic	ENSG00000037280	FALSE	Phase II Clinical Trial	2001-04-03	Absent	FLT4
Telangiectasia, Hereditary Hemorrhagic	ENSG00000068078	FALSE	Phase II Clinical Trial	2001-04-03	Absent	FGFR3
Telangiectasia, Hereditary Hemorrhagic	ENSG00000077782	FALSE	Phase II Clinical Trial	2001-04-03	Absent	FGFR1
Telangiectasia, Hereditary Hemorrhagic	ENSG00000102755	FALSE	Phase II Clinical Trial	2001-04-03	Absent	FLT1
Telangiectasia, Hereditary Hemorrhagic	ENSG00000113721	FALSE	Phase II Clinical Trial	2001-04-03	Absent	PDGFRB
Telangiectasia, Hereditary Hemorrhagic	ENSG00000128052	FALSE	Phase II Clinical Trial	2001-04-03	Absent	KDR
Telangiectasia, Hereditary Hemorrhagic	ENSG00000134853	FALSE	Phase II Clinical Trial	2001-04-03	Absent	PDGFRA
Telangiectasia, Hereditary Hemorrhagic	ENSG00000157404	FALSE	Phase II Clinical Trial	2001-04-03	Absent	KIT
Telangiectasia, Hereditary Hemorrhagic	ENSG00000157764	FALSE	Phase II Clinical Trial	2001-04-03	Absent	BRAF
Telangiectasis	ENSG00000122756	FALSE	Phase III Clinical Trial	2000-05-31	Phase I Clinical Trial	CNTFR
Tendinopathy	ENSG00000026508	FALSE	Phase III Clinical Trial	1994-01-15	Phase III Clinical Trial	CD44
Tendinopathy	ENSG00000073756	TRUE	Approved	1996-12-15	Approved	PTGS2
Tendinopathy	ENSG00000095303	TRUE	Approved	1996-12-15	Approved	PTGS1
Tendinopathy	ENSG00000113580	FALSE	Phase III Clinical Trial	NA	Unused	NR3C1
Tendinopathy	ENSG00000169432	FALSE	unknown	2010-08-13	Phase III Clinical Trial	SCN9A
Tendinopathy	ENSG00000196689	FALSE	unknown	2002-08-30	Unused	TRPV1
Tennis Elbow	ENSG00000026508	FALSE	Phase III Clinical Trial	1994-01-15	Phase III Clinical Trial	CD44
Tennis Elbow	ENSG00000073756	TRUE	Approved	NA	Approved	PTGS2
Tennis Elbow	ENSG00000095303	TRUE	Approved	NA	Approved	PTGS1
Tennis Elbow	ENSG00000113721	FALSE	unknown	2012-01-20	Phase II Clinical Trial	PDGFRB
Teratoma	ENSG00000105810	FALSE	Phase II Clinical Trial	2009-12-10	Absent	CDK6
Teratoma	ENSG00000135446	FALSE	Phase II Clinical Trial	2009-12-10	Absent	CDK4
Testicular Neoplasms	ENSG00000037280	FALSE	Phase II Clinical Trial	2008-09-16	Phase I Clinical Trial	FLT4
Testicular Neoplasms	ENSG00000065559	FALSE	Preclinical	1998-01-15	Unused	MAP2K4
Testicular Neoplasms	ENSG00000066468	FALSE	Phase II Clinical Trial	2008-09-16	Absent	FGFR2
Testicular Neoplasms	ENSG00000068078	FALSE	Phase II Clinical Trial	2008-09-16	Absent	FGFR3
Testicular Neoplasms	ENSG00000077782	FALSE	Phase II Clinical Trial	2008-09-16	Phase I Clinical Trial	FGFR1
Testicular Neoplasms	ENSG00000081051	FALSE	Preclinical	2014-11-13	Absent	AFP
Testicular Neoplasms	ENSG00000086205	FALSE	Phase I Clinical Trial	2003-11-27	Absent	FOLH1
Testicular Neoplasms	ENSG00000102755	FALSE	Phase II Clinical Trial	2008-09-16	Phase I Clinical Trial	FLT1
Testicular Neoplasms	ENSG00000104827	FALSE	Phase I Clinical Trial	2004-10-06	Phase I Clinical Trial	CGB3
Testicular Neoplasms	ENSG00000105976	FALSE	Phase II Clinical Trial	2003-07-18	Phase II Clinical Trial	MET
Testicular Neoplasms	ENSG00000113575	FALSE	Phase I Clinical Trial	2008-02-29	Absent	PPP2CA
Testicular Neoplasms	ENSG00000113721	FALSE	Phase II Clinical Trial	2008-09-16	Absent	PDGFRB
Testicular Neoplasms	ENSG00000121879	FALSE	Phase I Clinical Trial	2006-10-23	Unused	PIK3CA
Testicular Neoplasms	ENSG00000126934	FALSE	Phase II Clinical Trial	NA	Absent	MAP2K2
Testicular Neoplasms	ENSG00000128052	FALSE	Phase II Clinical Trial	2004-06-18	Phase I Clinical Trial	KDR
Testicular Neoplasms	ENSG00000130816	FALSE	unknown	NA	Unused	DNMT1
Testicular Neoplasms	ENSG00000131747	TRUE	Approved	1989-05-15	Approved	TOP2A
Testicular Neoplasms	ENSG00000134853	FALSE	Phase II Clinical Trial	2004-06-18	Unused	PDGFRA
Testicular Neoplasms	ENSG00000140443	FALSE	unknown	2005-08-05	Unused	IGF1R
Testicular Neoplasms	ENSG00000146648	FALSE	Preclinical	2007-04-11	Absent	EGFR
Testicular Neoplasms	ENSG00000157404	FALSE	Preclinical	2004-06-18	Unused	KIT
Testicular Neoplasms	ENSG00000157764	FALSE	Phase II Clinical Trial	2009-04-21	Absent	BRAF
Testicular Neoplasms	ENSG00000169032	FALSE	Phase II Clinical Trial	NA	Absent	MAP2K1
Testicular Neoplasms	ENSG00000173638	FALSE	Preclinical	1996-12-15	Unused	SLC19A1
Testicular Neoplasms	ENSG00000185686	FALSE	Phase I Clinical Trial	2003-11-27	Absent	PRAME
Testicular Neoplasms	ENSG00000188389	FALSE	Phase I Clinical Trial	2014-11-15	Absent	PDCD1
Testicular Neoplasms	ENSG00000198793	FALSE	Phase I Clinical Trial	2006-10-23	Unused	MTOR
Testicular Neoplasms	ENSG00000203747	FALSE	Preclinical	2007-04-11	Absent	FCGR3A
Tetanus	ENSG00000101017	FALSE	Preclinical	1998-12-15	Unused	CD40
Tetralogy of Fallot	ENSG00000120907	FALSE	Preclinical	NA	Unused	ADRA1A
Tetralogy of Fallot	ENSG00000170214	FALSE	Preclinical	NA	Unused	ADRA1B
Tetralogy of Fallot	ENSG00000171873	FALSE	Preclinical	NA	Unused	ADRA1D
